"Length3Transition_is_Proportion" "Length5BoutCBendsProportion" "Length4Transition_is_Proportion" "Length7Transition_sss_Proportion" "Length6BoutEBendsProportion" "Length4Transition_iss_Proportion" "Length8PlusTransition_ss_Proportion" "Length4Transition_ee_Proportion" "Length3Transition_gs_Proportion" "Length2BoutJBendsProportion" "Length7Transition_ss_Proportion" "Length6BoutScootsProportion" "Length4Transition_es_Proportion" "Length4BoutOBendsProportion" "Length8PlusTransition_sss_Proportion" "Length3Transition_ess_Proportion" "Length4Transition_cs_Proportion" "Length6Transition_sss_Proportion" "Length3Transition_es_Proportion" "Length6Transition_ss_Proportion" "Length5BoutScootsProportion" "Length2BoutIBendsProportion" "Length4BoutGBendsProportion" "Length5Transition_sss_Proportion" "Length3Transition_css_Proportion" "Length7BoutCount" "Length5Transition_ss_Proportion" "Length4Transition_sss_Proportion" "Length4Transition_ss_Proportion" "Length3BoutOBendsProportion" "Length3BoutEBendsProportion" "Length2BoutOBendsProportion" "Length2Transition_is_Proportion" "Length3Transition_cs_Proportion" "Length4BoutEBendsProportion" "Length1BoutOBendsProportion" "Length3BoutGBendsProportion" "Length4BoutScootsProportion" "Length4BoutCBendsProportion" "Length3Transition_sss_Proportion" "Length2Transition_es_Proportion" "Length6BoutCount" "Length2BoutGBendsProportion" "Length1BoutIBendsProportion" "Length3Transition_ss_Proportion" "Length3BoutScootsProportion" "Length2Transition_ss_Proportion" "Length8PlusBoutCount" "Length3BoutCBendsProportion" "Length1BoutGBendsProportion" "Length2BoutCBendsProportion" "Length2BoutEBendsProportion" "Length1BoutCBendsProportion" "Length1BoutJBendsProportion" "Length2BoutScootsProportion" "Length1BoutEBendsProportion" "Length5BoutCount" "Length3BoutCount" "Length2BoutCount" "Length4BoutCount" "TotalBoutCount" "Length1BoutCount" "Length1BoutScootsProportion" "TimeFactor" "Group"
0.103174603174603 0.014 0.0537037037037037 0.348611111111111 0.0595238095238096 0.0736111111111111 0.161011904761905 0.0101851851851852 0.0761904761904762 0.00277777777777778 0.387731481481481 0.738095238095238 0.00925925925925926 0.00555555555555556 0.148809523809524 0.0599206349206349 0.00555555555555556 0.28125 0.0577380952380952 0.35 0.808 0.195734126984127 0.171296296296296 0.551851851851852 0.0466269841269841 0.916666666666667 0.622222222222222 0.294444444444444 0.401851851851852 0.00939153439153438 0.043584656084656 0.00520833333333333 0.213541666666667 0.0233134920634921 0.0296296296296296 0.0435490289505102 0.0787918871252204 0.665740740740741 0.00555555555555556 0.351653439153439 0.128174603174603 0.75 0.207837301587302 0.162525209863232 0.594047619047619 0.748214285714286 0.122172619047619 0.25 0.015542328042328 0.167693231884941 0.00520833333333333 0.0897073412698413 0.0108251633986928 0.0102414813092562 0.461036706349206 0.13481021793282 2.16666666666667 7.16666666666667 10 2.75 60.1666666666667 36.1666666666667 0.427940836524863 11 "Aripiprazole_10microM"
0.0834505772005772 0.0133333333333333 0.0492424242424242 0.191666666666667 0.0185185185185186 0.0488636363636364 0.425496031746032 0 0.120092060717061 0.00595238095238095 0.229166666666667 0.789351851851852 0.0333333333333333 0 0.398962148962149 0.132647907647908 0 0.314236111111111 0.0701118326118326 0.355555555555556 0.838 0.183198582463288 0.134090909090909 0.589814814814815 0.0492424242424242 0.416666666666667 0.64375 0.294886363636364 0.424368686868687 0 0.0467412217412217 0 0.259966259230965 0.038510101010101 0.0388888888888889 0.0237930291959963 0.131883163133163 0.712752525252525 0 0.327817321567322 0.103887615652322 1.16666666666667 0.209180035650624 0.163905244669373 0.592344807969808 0.732450651200651 0.104040404040404 0.75 0.0256734006734006 0.189640519407991 0.0138888888888889 0.0807836771072065 0.0121638697220093 0.010572752505892 0.496212121212121 0.128312941903058 1.91666666666667 7.25 8.16666666666667 3.08333333333333 56.4166666666667 33.6666666666667 0.434110310302436 12 "Aripiprazole_10microM"
0.0905553815093289 0 0.0555555555555556 0.3 0.0555555555555557 0.0833333333333333 0.287202380952381 0 0.11791544834308 0.0128968253968254 0.305555555555556 0.75 0.0513888888888889 0 0.265873015873016 0.15452694235589 0.0138888888888889 0.180555555555556 0.0772634711779449 0.211111111111111 0.86875 0.132430763680764 0.181481481481481 0.520833333333333 0 0.5 0.557291666666667 0.206944444444444 0.341666666666667 0.0218253968253968 0.0529709690893901 0.0263888888888889 0.142440892440892 0 0.0638888888888889 0.03238874415345 0.087946718648473 0.605555555555556 0.0138888888888889 0.30942112225007 0.148809523809524 0.5 0.2339975996226 0.157110144993777 0.606171679197995 0.746398403415947 0.104284604284604 0.75 0.00705467372134038 0.211331331711766 0.0107638888888889 0.129414682539683 0.016129431570608 0.0108494446729741 0.430001248751249 0.160311042088536 1.75 7.25 7.83333333333333 2.25 54.5833333333333 33.75 0.39358411728936 13 "Aripiprazole_10microM"
0.0665610713167639 0.0477777777777778 0.0605820105820106 0.244444444444444 0.00925925925925928 0.0466269841269841 0.176190476190476 0 0.0916193069374402 0.0198222026098484 0.266203703703704 0.722222222222222 0.0185185185185185 0.051984126984127 0.116452991452991 0.0234982069155456 0.0427248677248677 0.416666666666667 0.0149451261850455 0.477777777777778 0.741111111111111 0.147362178522206 0.0993055555555555 0.546990740740741 0.150287129743368 0.666666666666667 0.640972222222222 0.388888888888889 0.531084656084656 0.0432929967036149 0.0166359899558824 0.0654584646616394 0.187331649991048 0.0815867184922569 0.0208333333333333 0.0772060258265507 0.0863060308852133 0.67093253968254 0.0350198412698413 0.272078382494061 0.0429300967752055 1.41666666666667 0.123133298437845 0.155411516296996 0.576592514919721 0.715223716015343 0.156441828430495 0.5 0.0584916747620337 0.200390309391221 0.0666440180729682 0.0515757651312397 0.121228927539574 0.0728490714665418 0.498284796613435 0.062638270239503 3.33333333333333 24.5833333333333 31.75 5.5 274.25 206.5 0.26791217369169 1 "Aripiprazole_1microM"
0.034830791012057 0.0729166666666667 0.0212962962962963 0.338888888888889 0.048989898989899 0.0236111111111111 0.492158582158582 0.0180555555555556 0.0587963216687641 0.0208265692640693 0.37962962962963 0.704040404040404 0.0479497354497354 0.0735119047619048 0.409625374942881 0.0849007936507936 0.0602513227513228 0.461111111111111 0.0485813492063492 0.565555555555555 0.743472222222222 0.0735818001443001 0.102331349206349 0.580555555555556 0.167024993572308 1 0.666319444444444 0.241170634920635 0.410780423280423 0.0514286108968547 0.0438778659611993 0.0614200036075036 0.068844696969697 0.0883339253575827 0.0727678571428571 0.0853567346542716 0.0505904624329603 0.578769841269841 0.0899801587301587 0.324358211883787 0.0874729437229437 1.83333333333333 0.152498196248196 0.0932313459489009 0.576904034560684 0.71243194540296 0.172623556998557 1.41666666666667 0.0758403417727799 0.0966917656787275 0.110531655844156 0.152017947330447 0.135622991767869 0.0408029000997871 0.391905663780664 0.141640529191897 3.41666666666667 16.5833333333333 15 5.25 122.666666666667 78.1666666666667 0.375035747693544 2 "Aripiprazole_1microM"
0.04859360410831 0.0527272727272727 0.015256734006734 0.175 0.172619047619048 0.0190972222222222 0.644540836590963 0.0277777777777778 0.0269549486461251 0.0117857142857143 0.222222222222222 0.591269841269841 0.0698653198653199 0.0862531565656566 0.589365410178218 0.116987179487179 0.0511363636363636 0.227430555555556 0.0960927960927961 0.270833333333333 0.777402597402597 0.0879366503379661 0.060479797979798 0.565939153439153 0.108621076635782 0.916666666666667 0.642509920634921 0.324116161616162 0.495538720538721 0.019614127702363 0.0978601055806938 0.075796783625731 0.0545116262879421 0.0577827605401135 0.0976957070707071 0.0604626842781188 0.0324540927482104 0.632544191919192 0.104482323232323 0.408504363283775 0.0989317042606516 1.41666666666667 0.10788245076074 0.060458745508092 0.590657993966817 0.720946754770284 0.263800046201362 2.58333333333333 0.0742633591898297 0.0540023194293534 0.102470894724184 0.10819066289461 0.0944373903213737 0.0188668454786506 0.475417291650844 0.101342617524152 3.5 12.4166666666667 11.6666666666667 5.33333333333333 96.0833333333333 58.25 0.592173060577343 3 "Aripiprazole_1microM"
0.0313624606387764 0.0273412698412698 0 0.233333333333333 0.111111111111111 0 0.285640459013794 0.0451839826839827 0.0348519536019536 0.0125077808901338 0.296296296296296 0.796296296296296 0.0673520923520923 0.0555735930735931 0.249639761341889 0.0933517019043335 0.0439393939393939 0.493055555555556 0.0698239991003149 0.544444444444444 0.76968253968254 0.0436342592592593 0.0710993867243867 0.580753968253968 0.103679337231969 0.75 0.67202380952381 0.368398268398268 0.510010822510823 0.028185135202679 0.0904194246299509 0.0635319405539994 0.0314814814814815 0.056469298245614 0.103476731601732 0.0364421072579635 0.04451995373048 0.674828643578644 0.072979797979798 0.408943030653557 0.116244553376906 1.58333333333333 0.0959519919078743 0.0505942783692581 0.621134567187199 0.737729294746839 0.209150326797386 1.33333333333333 0.0455165692007797 0.0753841472662395 0.115694055399938 0.224618736383442 0.0777512958810496 0.0423265856440719 0.4156220821662 0.15048179964756 4.41666666666667 9.41666666666667 11.3333333333333 4 90.1666666666667 57.3333333333333 0.5531084499199 4 "Aripiprazole_1microM"
0.0303703971467129 0.00944444444444444 0.00705467372134039 0.565277777777778 0.0740740740740741 0 0.499968434343434 0.0184027777777778 0.0334213605595184 0.00106837606837607 0.592592592592593 0.703703703703704 0.0606757054673721 0.0265046296296296 0.480460767302873 0.122666441745389 0.0173225308641975 0.347222222222222 0.0729813315339631 0.427777777777778 0.827174603174603 0.0848926536426536 0.0815062830687831 0.587742504409171 0.0828192944969261 1.41666666666667 0.644510582010582 0.466906415343915 0.590828924162257 0.036987523116909 0.0827827447893237 0.078228021978022 0.053545991045991 0.0559929805817964 0.0852595899470899 0.0465180596427832 0.0437991122749894 0.709350198412698 0.0467509920634921 0.424700506608401 0.0932030932030932 1.08333333333333 0.100577431827432 0.0468177356003539 0.599204207098944 0.720051642639362 0.255657305657306 1.41666666666667 0.0692377533934551 0.0945322626658319 0.0979242979242979 0.153703703703704 0.0847982348175847 0.0137142217333504 0.442625661375661 0.141524080392391 3.08333333333333 13.4166666666667 13.5833333333333 5.08333333333333 96.1666666666667 57.0833333333333 0.55761572970496 5 "Aripiprazole_1microM"
0.0350063131313131 0.0523809523809524 0.0320707070707071 0.459722222222222 0.0277777777777778 0.0297979797979798 0.5555207172055 0.00252525252525253 0.0450027056277056 0.0166379490392648 0.530092592592593 0.670138888888889 0.071969696969697 0.0212121212121212 0.506708569208569 0.0773538961038961 0.0145622895622896 0.329861111111111 0.061461038961039 0.397222222222222 0.827142857142857 0.0884435045948204 0.0685261707988981 0.562169312169312 0.0786489898989899 1.58333333333333 0.626488095238095 0.477146464646465 0.578367003367003 0.0572089947089947 0.082598605098605 0.0773583263714843 0.0668462823725982 0.0462689393939394 0.0705922865013774 0.0525939891426992 0.0504437229437229 0.749724517906336 0.0226584022038567 0.38123556998557 0.0828094541910331 1.08333333333333 0.0834208785853523 0.0569723814729406 0.57371167027417 0.717051166426167 0.229802283486494 1.25 0.0461237373737373 0.0738880949913134 0.0846560846560847 0.173843462823726 0.0452699844845225 0.0186335905044161 0.458000905040379 0.185567093218064 3.75 12.25 13.4166666666667 4.33333333333333 102.5 64.8333333333333 0.542674139373145 6 "Aripiprazole_1microM"
0.0465656565656566 0.0362962962962963 0.0416005291005291 0.121666666666667 0.0258547008547009 0.0554563492063492 0.619706929753763 0.0341931216931217 0.0471681096681097 0.0175279684719044 0.136111111111111 0.726709401709402 0.0325396825396825 0.0317460317460317 0.580189255189255 0.106778499278499 0.026984126984127 0.439102564102564 0.0789448051948052 0.520512820512821 0.847592592592593 0.0561142061070551 0.0587301587301587 0.709259259259259 0.113614718614719 0.666666666666667 0.783796296296296 0.468650793650794 0.604828042328042 0.0400228475228475 0.0783597883597883 0.0402127112653428 0.0325727513227513 0.0658225108225108 0.0811507936507937 0.0351657615096461 0.0481890331890331 0.723462301587302 0.0536706349206349 0.346731601731602 0.117023385759084 2.66666666666667 0.109423241073699 0.0547982107875661 0.56926948051948 0.720031265031265 0.280848151128472 1.66666666666667 0.0530796055796055 0.0790835728505639 0.0742665290362659 0.188827495392141 0.0792966085510885 0.031146140000723 0.486018252501376 0.143735646663654 3.83333333333333 10.25 14.9166666666667 5.33333333333333 104.25 64.9166666666667 0.559871100703889 7 "Aripiprazole_1microM"
0.0486900252525252 0.0293706293706294 0.0222222222222222 0.508333333333333 0.10952380952381 0.0104166666666667 0.339719778429456 0.0189814814814815 0.0361123251748252 0.0200396825396825 0.520833333333333 0.604761904761905 0.0408068783068783 0.0753472222222222 0.313204250463557 0.16417297979798 0.0634259259259259 0.194444444444444 0.093060197563874 0.275555555555556 0.792191142191142 0.0322450697450697 0.0543650793650794 0.553062678062678 0.0439802436125966 0.916666666666667 0.64596688034188 0.363988095238095 0.49728835978836 0.0103640572390572 0.0967097445038621 0.0378306878306878 0.00995670995670996 0.0219901218062983 0.0712301587301587 0.0384209627466107 0.0561666342916343 0.678571428571429 0.0684027777777778 0.390759403994698 0.169654882154882 1.25 0.114685545935546 0.060314936313892 0.620406625645596 0.726104417097064 0.171085858585859 1.5 0.0412835462467815 0.0635809119398325 0.104241822991823 0.224996993746994 0.105258182914355 0.0338170832092216 0.441819985569986 0.15606690557557 3.16666666666667 10.9166666666667 10.5 4.66666666666667 95.3333333333333 62.4166666666667 0.52026059752509 8 "Aripiprazole_1microM"
0.0654950883811178 0.0993333333333333 0.0118658574540927 0.375 0.0597222222222223 0.0153478057889823 0.592611253157594 0.0511710239651416 0.0384215865833513 0.00817124332570557 0.395833333333333 0.775 0.080213196389667 0.0450455182072829 0.540317912540135 0.0944765406162465 0.0501672891378774 0.392361111111111 0.0814180373003903 0.438888888888889 0.772666666666667 0.0588609032187407 0.0968370681605976 0.431481481481481 0.192412475868358 0.75 0.547222222222222 0.353466386554622 0.500093370681606 0.0268648494751436 0.0705125597895205 0.0508224578519201 0.0718722929964349 0.119731803463421 0.125522292250233 0.0400074478339451 0.0277511431923196 0.630993230625584 0.0566497432306256 0.277781573002161 0.16368156062092 1.58333333333333 0.0942583147317129 0.0597236593438558 0.528710406559671 0.698465369053604 0.167630414970232 1.83333333333333 0.0896773048121087 0.0715959382532914 0.115932755692481 0.185917754696359 0.0780999277525363 0.0163270485944208 0.453137630390205 0.192023169915351 2.83333333333333 11.6666666666667 17.3333333333333 4.91666666666667 102.25 61.3333333333333 0.518447172127557 9 "Aripiprazole_1microM"
0.0472920384926964 0.0872727272727273 0.0192007797270955 0.225 0.0648148148148149 0.0288011695906433 0.235515873015873 0.066812865497076 0.0530851671476671 0.0224759615384615 0.270833333333333 0.666666666666667 0.0779970760233918 0.0272478070175439 0.192355889724311 0.152825403154351 0.059770955165692 0.25 0.086574588301562 0.361111111111111 0.777575757575758 0.066498778998779 0.0685672514619883 0.590740740740741 0.182318564719881 0.416666666666667 0.657638888888889 0.266849415204678 0.444346978557505 0.030697798789904 0.08044015763314 0.0333581349206349 0.0473710317460317 0.0921513458520037 0.170175438596491 0.0355522553302644 0.0485845558762225 0.611787280701754 0.085672514619883 0.260757955494798 0.189705433455433 1.25 0.112776633089133 0.077321131284604 0.573953428394218 0.710242093027181 0.170520451770452 0.75 0.0776576595107296 0.0813178673826538 0.0841632326007326 0.207698031135531 0.0838356369435153 0.0233711831060954 0.449740537240537 0.173466589908561 3.33333333333333 14.5 14.9166666666667 4.41666666666667 108.666666666667 69.0833333333333 0.505839101934259 10 "Aripiprazole_1microM"
