"Length5BoutScootsProportion" "Length4Transition_gss_Proportion" "Length3BoutEBendsProportion" "Length2BoutCBendsProportion" "Length2Transition_es_Proportion" "Length2Transition_jg_Proportion" "Length2BoutHBendsProportion" "Length4Transition_gs_Proportion" "Length2Transition_si_Proportion" "Length2BoutEBendsProportion" "Length3Transition_hs_Proportion" "Length3Transition_hss_Proportion" "Length3BoutHBendsProportion" "Length2Transition_hs_Proportion" "Length2Transition_os_Proportion" "Length4BoutGBendsProportion" "Length5Transition_js_Proportion" "Length2Transition_sg_Proportion" "Length5BoutJBendsProportion" "Length6PlusTransition_sss_Proportion" "Length3Transition_oss_Proportion" "Length5Transition_jss_Proportion" "Length2Transition_js_Proportion" "Length3Transition_os_Proportion" "Length6PlusTransition_ss_Proportion" "Length2BoutOBendsProportion" "Length3BoutIBendsProportion" "Length3BoutOBendsProportion" "Length2BoutJBendsProportion" "Length3Transition_cs_Proportion" "Length3BoutCBendsProportion" "Length3BoutGBendsProportion" "Length5Transition_ss_Proportion" "Length5Transition_sss_Proportion" "Length4Transition_sss_Proportion" "Length6PlusBoutCount" "Length3Transition_css_Proportion" "Length3Transition_iss_Proportion" "Length3Transition_is_Proportion" "Length3Transition_gs_Proportion" "Length3Transition_gss_Proportion" "Length4Transition_ss_Proportion" "Length2BoutScootsProportion" "Length2Transition_ss_Proportion" "Length3Transition_ss_Proportion" "Length3Transition_sss_Proportion" "Length2BoutGBendsProportion" "Length1BoutCBendsProportion" "Length3BoutScootsProportion" "Length1BoutHBendsProportion" "Length2BoutIBendsProportion" "Length2Transition_gs_Proportion" "Length1BoutScootsProportion" "Length4BoutCount" "Length1BoutEBendsProportion" "Length3BoutJBendsProportion" "Length3Transition_js_Proportion" "Length2Transition_is_Proportion" "Length3Transition_jss_Proportion" "Length1BoutJBendsProportion" "Length5BoutCount" "Length2BoutCount" "Length1BoutOBendsProportion" "Length1BoutGBendsProportion" "TotalBoutCount" "Length1BoutCount" "Length1BoutIBendsProportion" "Length3BoutCount" "TimeFactor" "Group"
0.864285714285714 0.0590277777777778 0.011668771043771 0.0389579549601101 0.0230429292929293 0.00833333333333333 0.0347964196563334 0.0393518518518519 0.0301978114478114 0.0187552609427609 0.0581845238095238 0.113392857142857 0.0434193121693121 0.0602178393126669 0.0135416666666667 0.0433201058201058 0 0.022337962962963 0 0.525 0.015625 0 0.0303391053391053 0.0078125 0.536111111111111 0.0149205779054917 0.0252273676615782 0.00773358585858585 0.0335407647907648 0.0615724918356497 0.0410483278904331 0.0661695273537378 0.484375 0.451388888888889 0.461805555555556 0.583333333333333 0.102311650337966 0.0599218215994532 0.036352956254272 0.0966501243639402 0.164473446874763 0.545965608465608 0.558666068525982 0.166597782007265 0.629636947482342 0.32990264486975 0.152593618865171 0.0659666698707959 0.759806713754082 0.0439015653054212 0.147769334353386 0.244135992519613 0.384685293639696 2.08333333333333 0.018603805175558 0.0449263942684995 0.0569729247360826 0.257007523925627 0.113945849472165 0.0909047532770045 1 17.6666666666667 0.0136374739281646 0.205750283234112 144.833333333333 112 0.176550155569248 11.5 11 "Aripiprazole_10microM"
0.89 0.0381944444444444 0.00132275132275132 0.0223710317460317 0.00333333333333333 0 0.0262923881673882 0.025462962962963 0.0177146464646465 0.00333333333333333 0.0078781512605042 0.0157563025210084 0.00525210084033613 0.0487968975468975 0.030988455988456 0.0347222222222222 0.0208333333333333 0.0319354256854257 0.02 0.2125 0.0123015873015873 0.0277777777777778 0.0375180375180375 0.00615079365079365 0.219444444444444 0.015494227994228 0.0286777674032576 0.0041005291005291 0.0372907647907648 0.05807267351385 0.0387151156758999 0.0598117024587612 0.697916666666667 0.652777777777778 0.430555555555556 0.333333333333333 0.107812013694367 0.0776999688764395 0.0430166511048864 0.0897175536881419 0.179435107376284 0.531481481481481 0.598088924963925 0.233299062049062 0.732259570494865 0.481185807656396 0.157580266955267 0.0614624580144719 0.827061935885465 0.0392529711254374 0.139549062049062 0.26453823953824 0.449660968519509 1.91666666666667 0.0122545609735287 0.0350580973129992 0.0525871459694989 0.261383477633478 0.105174291938998 0.0956298786157559 1.16666666666667 13.9166666666667 0.0167470315948521 0.16923945671454 146.333333333333 117.916666666667 0.155752674441905 11.0833333333333 12 "Aripiprazole_10microM"
0.850666666666667 0.154166666666667 0.0033068783068783 0.0109233887520525 0.0465029761904762 0.00694444444444444 0.0153118918384723 0.102777777777778 0.038610235760971 0.0232514880952381 0.0153769841269841 0.0163690476190476 0.0122354497354497 0.0275373639238582 0.0344742063492063 0.110185185185185 0 0.0365025200693304 0 0.320863858363858 0.0283564814814815 0 0.00574712643678161 0.0141782407407407 0.375719799414018 0.0323660714285714 0.0547919672919672 0.0151565255731922 0.0141000824819072 0.0470441017316017 0.0313627344877345 0.0858525733525733 0.338888888888889 0.312962962962963 0.497916666666667 1.16666666666667 0.0901199494949495 0.123160173160173 0.0749729437229437 0.115836940836941 0.212193362193362 0.574537037037037 0.608547679528389 0.278822440534324 0.653297107984608 0.381134259259259 0.161798873045387 0.0608044325862145 0.773907728074395 0.0271433685091115 0.133700524829983 0.21323725051962 0.407620621286937 2.66666666666667 0.0111291148864786 0.0233861431778098 0.0350792147667148 0.199035896286995 0.0642060485810486 0.0949268567689365 1.33333333333333 19.6666666666667 0.0209359987758457 0.206776360044819 156.833333333333 119.833333333333 0.170663247141657 12.1666666666667 13 "Aripiprazole_10microM"
0.838571428571429 0.289384920634921 0.00263547927157921 0.0181617653740361 0.00252525252525253 0 0.0315301726004777 0.20218253968254 0.0115737474355074 0.00126262626262626 0.0174072724806229 0.0320116431334711 0.0116048483204152 0.0433718989535847 0.00355910267471959 0.217911255411255 0 0.0111510525348306 0 0.110294117647059 0.0242918416672452 0 0.0276519119090744 0.0121459208336226 0.139880952380952 0.00241086446867292 0.0434720038475485 0.00809728055574838 0.0217696591698341 0.0347507537306187 0.0236460963568109 0.0703727801639501 0.457670454545455 0.431944444444444 0.389880952380952 0.583333333333333 0.068064725852042 0.125298294900056 0.0645249456620332 0.100088938663892 0.190186108759955 0.549272486772487 0.598872754613303 0.222114510290363 0.718098746147242 0.454180540723294 0.190528872644934 0.0594675259847898 0.813479058577151 0.0337574091801665 0.135463284866117 0.353734470240774 0.320579707008887 3.25 0.00438836228753188 0.0266924529067964 0.0400386793601946 0.251796425578866 0.0800773587203892 0.0445059831869574 2.25 40.6666666666667 0.00926758846054821 0.332270672390819 440.666666666667 360.666666666667 0.195762751500301 33.25 1 "Aripiprazole_1microM"
0.882407407407407 0.105421335200747 0.00142081736909323 0.0258975637481645 0.00248015873015873 0 0.012352950439435 0.132061157796452 0.0156648322983278 0.00124007936507937 0.0167002013983888 0.0334004027967776 0.0126359843144243 0.0184559008788701 0.0104091636654662 0.169064153439153 0.00260416666666667 0.0203004983669881 0.00277777777777778 0.2671875 0.0141906326818351 0.00347222222222222 0.00458885308509369 0.00709531634091755 0.291301169590643 0.00520458183273309 0.05171041600058 0.00520913809701016 0.0047171500179019 0.0284644085347317 0.0194551995595529 0.0778747403354106 0.639756944444445 0.616898148148148 0.490089091192032 1.08333333333333 0.0569288170694634 0.12138895931936 0.0639172469809897 0.091684664108894 0.15194517659376 0.597397292250233 0.563833690484877 0.172383829927505 0.709813633603 0.477041769527913 0.236638014234579 0.0500020899750971 0.802926754057232 0.0421432063533613 0.15011596987723 0.388968504289896 0.317242831961584 4.75 0.00626906875407645 0.0287669502666967 0.0431504254000451 0.267954936271868 0.0846668638719856 0.0411652389729753 2.33333333333333 45.75 0.00496576541615094 0.3417666615887 405.25 315.75 0.196445136978055 35.5833333333333 2 "Aripiprazole_1microM"
0.7175 0.168019005847953 0.000591016548463356 0.0168556877322607 0 0.00595238095238095 0.0340086306308466 0.140545808966862 0.0165755484072172 0 0.0114671329286139 0.0229342658572278 0.00796775270176325 0.0642519517615277 0.00347222222222222 0.193737816764133 0.0208333333333333 0.0174692477092357 0.02 0.295361952861953 0.00199952107279693 0.0277777777777778 0.0101298190401259 0.000999760536398467 0.338613701113701 0.00451388888888889 0.0433164978644991 0.000666507024265644 0.0129431171768026 0.0239049326759299 0.0162838440061755 0.101730521574328 0.498139880952381 0.450892857142857 0.363724415204678 1.5 0.0478098653518597 0.0825873266494402 0.0552703925166893 0.118923393652148 0.210024617205716 0.462329434697856 0.542081875953177 0.144681557972061 0.697395715477385 0.466289047527855 0.252790412376682 0.0471207240724139 0.796791109168832 0.0364335028975984 0.136806387241343 0.424344936047386 0.307238943107133 5.33333333333333 0.00727843909096052 0.0326527511116732 0.0489791266675099 0.222008921417542 0.0950846901166289 0.0588589684700125 3.58333333333333 38.75 0.00280677084107377 0.338164482268763 392.75 304.416666666667 0.202098169252045 39.1666666666667 3 "Aripiprazole_1microM"
0.706547619047619 0.0873807519640853 0.00546808648129684 0.00323714391416944 0.0198361823361823 0.00595238095238095 0.0218070239064632 0.0903713056490834 0.0100406129999958 0.0115545948261582 0.0148515180926172 0.0297030361852343 0.0101214706155367 0.0436140478129265 0.00111111111111111 0.111165824915825 0.0173611111111111 0.0342679496040841 0.0208333333333333 0.263668550441806 0.00736481033091203 0.0231481481481482 0.0188600288600289 0.00368240516545601 0.309598788980088 0.000555555555555556 0.0582167443413748 0.00245493677697067 0.0165728715728716 0.0310365595465067 0.0206910396976711 0.0983717492514565 0.395337301587302 0.374338624338624 0.40314253647587 2.66666666666667 0.0620731190930134 0.124237977726525 0.0709259014588093 0.116460768939353 0.193060960879545 0.513393191170969 0.573852226615317 0.21314515724237 0.666790640765673 0.408116274436229 0.252608936059659 0.0453899680369026 0.774402986448156 0.0351816689248145 0.119811647549807 0.395398412031108 0.315375093198345 7.16666666666667 0.0102550230835919 0.0302729863875374 0.0454094795813062 0.196713466946432 0.0908189591626124 0.0457360890534257 3.25 37.1666666666667 0.0024454302228863 0.300514944566251 326.75 242.75 0.245101782913784 33.75 4 "Aripiprazole_1microM"
0.828619528619529 0.0974145299145299 0.00163805832410483 0.00364362152145831 0.00213064621246303 0.0178571428571429 0.0120946588080546 0.0933190883190883 0.00777027070454653 0.00216181433430169 0.00641380583241048 0.012827611664821 0.00511762139669116 0.0241893176161091 0.00423955973207542 0.14975641025641 0.0104166666666667 0.0286382859053067 0.0111111111111111 0.114841079972659 0.00641025641025641 0.0138888888888889 0.00945525330771232 0.00320512820512821 0.169993894993895 0.00250204286297961 0.0714660199990499 0.00213675213675213 0.0136561980824276 0.0279274707990583 0.0186183138660388 0.0806849164516842 0.578598484848485 0.535353535353535 0.317094017094017 2 0.0558549415981165 0.14996242822077 0.0931257808962561 0.102317142936455 0.173867313826869 0.448917378917379 0.539407378279249 0.152553015267191 0.659408014606447 0.390881531119145 0.235329824803486 0.0305513879478662 0.774617843490442 0.0360203105049099 0.191204461308044 0.356987329419821 0.321246731738663 5.66666666666667 0.0191328364933005 0.0457204743352367 0.0685807115028551 0.332246294089281 0.13716142300571 0.0469351535543191 2.91666666666667 30.8333333333333 0.0035689811841017 0.287157167713749 298.333333333333 229.416666666667 0.255387430863091 27.5 5 "Aripiprazole_1microM"
0.847124304267161 0.10511583011583 0.00102880658436214 0.00696187138376149 0.0126149051169764 0 0.00304394194625115 0.113170313170313 0.0207713722292348 0.00660087978853513 0.00644517066085694 0.0128903413217139 0.00499122488501573 0.00297619047619048 0 0.195697738554881 0.0104166666666667 0.0216624740151571 0.0142857142857143 0.219121447028424 0 0.0138888888888889 0.0258345314189867 0 0.278921568627451 0.000293427230046948 0.0530819378140202 0 0.0205011399978487 0.0257720460179892 0.0171813640119928 0.0714829607585129 0.467397186147186 0.444264069264069 0.225965250965251 1.25 0.0515440920359784 0.128517311952065 0.0709037709185613 0.0945993879236357 0.170448775847271 0.31010296010296 0.565526360960104 0.179247845764784 0.727935787472425 0.492850076434847 0.245456704292635 0.0381451307227017 0.817672212224415 0.0358910192084971 0.151615674400817 0.425287657553232 0.333988585528406 5.08333333333333 0.0113132545803113 0.0345614937216807 0.0518422405825212 0.247642708146295 0.103684481165042 0.0463962879960827 2.75 33.9166666666667 0.00541015029310575 0.328648300924533 295.5 226.833333333333 0.200207270746362 25.6666666666667 6 "Aripiprazole_1microM"
0.89812030075188 0.143708193979933 0.00222500347656793 0.0106724294224294 0.0130115255115255 0.00694444444444444 0.0486515799015799 0.107325343738387 0.0131410256410256 0.00650576275576276 0.0142753146820731 0.0285506293641463 0.00951687645471541 0.0973031598031598 0 0.139867265886288 0.0104166666666667 0.0123672623672624 0.0125 0.286437908496732 0.0064026792750197 0.0138888888888889 0.0296814296814297 0.00320133963750985 0.308333333333333 0 0.037081306683609 0.00213422642500656 0.0193813131313131 0.0303498537988428 0.0202332358658952 0.058765621494586 0.572838345864662 0.549498746867168 0.388517279821628 1.25 0.0606997075976855 0.0893162826394796 0.0485297614438533 0.0783966591922337 0.135274943142688 0.460330732069862 0.617995661745662 0.256921781921782 0.764450573894263 0.565254961860093 0.147994366744367 0.0410986930290183 0.845411708622395 0.030302779133461 0.148798886298886 0.262237762237762 0.399799761244303 3.75 0.00824044585117715 0.0246320209772246 0.0366225106325036 0.273060735560736 0.0732450212650072 0.0664752661528607 3.08333333333333 27 0.00190672038498125 0.265318732483133 261.333333333333 199.833333333333 0.186857601721065 26.4166666666667 7 "Aripiprazole_1microM"
0.920408163265306 0.218055555555556 0 0.0104671569186405 0.0104493207941484 0 0.0401714564505262 0.14537037037037 0.00813877604174316 0.00666144200626959 0.0145945672261462 0.0266638819270398 0.00972971148409744 0.0635159898241294 0.00193798449612403 0.171354166666667 0 0.0230692918192918 0 0.108552631578947 0 0 0.0270341248789525 0 0.135606060606061 0.000968992248062015 0.0432648783553735 0 0.020162177382005 0.0227797109126223 0.0151864739417482 0.069432265881855 0.525297619047619 0.51984126984127 0.253472222222222 0.5 0.0455594218252446 0.122972022980351 0.0638008263049902 0.0953764689982212 0.1775950432596 0.384259259259259 0.615708925474864 0.258097517069049 0.704306316231699 0.431118391811263 0.178874264101309 0.0320498024333212 0.804524844054047 0.0371590021603472 0.126985585418324 0.310281316295751 0.399714047696529 1.5 0.0132829638164285 0.0578618262828789 0.0867927394243184 0.237704315977171 0.173585478848637 0.0590799003619531 1.91666666666667 20.8333333333333 0.00347931774346862 0.226919434823298 219.916666666667 173.416666666667 0.228315530964654 21.75 8 "Aripiprazole_1microM"
