"Length3BoutCBendsProportion" "Length3Transition_cs_Proportion" "Length3Transition_css_Proportion" "Length3Transition_jss_Proportion" "Length4PlusBoutScootsProportion" "Length3Transition_js_Proportion" "Length3BoutJBendsProportion" "Length2BoutIBendsProportion" "Length2BoutGBendsProportion" "Length2Transition_gs_Proportion" "Length2Transition_is_Proportion" "Length1BoutHBendsProportion" "Length1BoutOBendsProportion" "Length1BoutEBendsProportion" "Length4PlusTransition_sss_Proportion" "Length2BoutScootsProportion" "Length4PlusTransition_ss_Proportion" "Length2Transition_ss_Proportion" "Length1BoutJBendsProportion" "Length3BoutScootsProportion" "Length3Transition_ss_Proportion" "Length2BoutCount" "Length1BoutCBendsProportion" "Length3Transition_sss_Proportion" "Length1BoutGBendsProportion" "Length1BoutCount" "TotalBoutCount" "Length4PlusBoutCount" "Length1BoutIBendsProportion" "Length3BoutCount" "Length1BoutScootsProportion" "TimeFactor" "Group"
0.0326388888888889 0.0326388888888889 0.0444444444444444 0.186111111111111 0.815 0.0930555555555556 0.101388888888889 0.130208333333333 0.15625 0.208333333333333 0.145833333333333 0.0834271874559392 0.0464851024773886 0.0108695652173913 0.272222222222222 0.416666666666667 0.316468253968254 0 0.0483778393701255 0.720337301587302 0.395337301587302 1.66666666666667 0.186087003744788 0.161507936507937 0.125829249382896 21.25 25.9166666666667 0.5 0.241960209353267 2.5 0.256963842998205 5 "Aripiprazole_1microM"
0.0414285714285714 0.0517857142857143 0.103571428571429 0.136904761904762 0.847916666666667 0.0684523809523809 0.0547619047619047 0.0825 0.08875 0.109722222222222 0.113194444444444 0.0618097701496841 0.113300981507244 0.0138123585920404 0.248412698412698 0.524583333333333 0.270171957671958 0.0930555555555556 0.0619049164015011 0.752142857142857 0.523511904761905 3.41666666666667 0.117094513195019 0.213690476190476 0.149060763567515 30.8333333333333 37.25 0.5 0.217797190383265 2.5 0.265219506203733 6 "Aripiprazole_1microM"
0.0782828282828282 0.107638888888889 0.215277777777778 0.0694444444444444 0.819444444444444 0.0347222222222222 0.0252525252525252 0.0453869047619048 0.0788690476190476 0.0634920634920635 0.0486111111111111 0.0435244266254293 0.0860610007031407 0.0335249042145594 0.178240740740741 0.651041666666667 0.197979797979798 0.234126984126984 0.0347141011484372 0.785353535353536 0.621527777777778 2 0.147854374648019 0.326388888888889 0.147456875958247 28.75 33.5 0.333333333333333 0.21699048280763 2.41666666666667 0.289873833894538 7 "Aripiprazole_1microM"
0.0555555555555555 0.0416666666666667 0.0833333333333333 0.0583333333333333 0.759722222222222 0.0291666666666667 0.0388888888888888 0.114285714285714 0.11875 0.116666666666667 0.069047619047619 0.0452400994067661 0.06814539459467 0.016955266955267 0.234325396825397 0.53125 0.315873015873016 0.125 0.111762465929133 0.794444444444445 0.345833333333333 1.75 0.083675697624973 0.191666666666667 0.094892332573492 22.0833333333333 25.5833333333333 0.833333333333333 0.144775132275132 0.916666666666667 0.434553610640567 8 "Aripiprazole_1microM"
0.0295815295815295 0.0406746031746032 0.0813492063492063 0.0941697191697192 0.812946428571429 0.0470848595848596 0.0342435342435342 0.188888888888889 0.0910493827160494 0.0532407407407407 0.283333333333333 0.0624501315677786 0.100491333579569 0.025887375152081 0.438194444444444 0.48858024691358 0.495138888888889 0.0592592592592593 0.0757172948349419 0.824619824619825 0.669566544566545 3.16666666666667 0.135629126070303 0.434371184371184 0.139424661483485 33.0833333333333 40.5 1.08333333333333 0.135613755466697 3.16666666666667 0.324786321845145 9 "Aripiprazole_1microM"
0.0267489711934156 0.0300925925925926 0.0601851851851852 0.153439153439153 0.845535714285714 0.0767195767195767 0.0681951793062903 0.120408163265306 0.0585034013605442 0.0682539682539682 0.112698412698413 0.0894377794928109 0.0489381352981982 0.00317489114658926 0.241666666666667 0.622448979591837 0.267857142857143 0.170634920634921 0.0377430803531432 0.782186948853616 0.504960317460317 2.41666666666667 0.116260834146054 0.259920634920635 0.153459640173477 20.3333333333333 25.5833333333333 0.416666666666667 0.197174941003557 2.41666666666667 0.35381069838617 10 "Aripiprazole_1microM"
0.0111111111111111 0.0138888888888889 0.0277777777777778 0.194444444444444 0.801428571428571 0.0972222222222222 0.0777777777777777 0.189393939393939 0.0833333333333333 0.125 0.305555555555556 0.0453369360517481 0.11977665695886 0.00427350427350427 0.240277777777778 0.522727272727273 0.295138888888889 0.111111111111111 0.0773239707561741 0.85 0.645833333333333 1.91666666666667 0.132340810237826 0.458333333333333 0.102183607659842 20.5833333333333 24.5833333333333 0.833333333333333 0.165095611217571 1.25 0.353668902844474 11 "Aripiprazole_1microM"
0.0185185185185185 0.0208333333333333 0.0416666666666667 0.333333333333333 0.797222222222222 0.166666666666667 0.148148148148148 0.119047619047619 0.18452380952381 0.206349206349206 0.158730158730159 0.0488008431944359 0.203614628443004 0.011034255599473 0.213095238095238 0.543154761904762 0.247519841269841 0.0972222222222222 0.129890244936012 0.740740740740741 0.416666666666667 2.08333333333333 0.0670318811623159 0.166666666666667 0.11350633644684 19.0833333333333 23.4166666666667 0.416666666666667 0.113953463266964 1.83333333333333 0.312168346950956 12 "Aripiprazole_1microM"
0.0499999999999999 0.0625 0.125 0.208333333333333 0.933333333333333 0.104166666666667 0.0833333333333332 0.1 0.208333333333333 0.0972222222222222 0.125 0.0225979602791197 0.0342491948470209 0.0148148148148148 0.222222222222222 0.616666666666667 0.229166666666667 0.277777777777778 0.0778603059581321 0.738888888888889 0.506944444444445 1.91666666666667 0.120634517049467 0.180555555555556 0.0808849973161567 18.5833333333333 22.0833333333333 0.333333333333333 0.214137144390768 1.25 0.434821065344521 13 "Aripiprazole_1microM"
0.0290790999124332 0.0436186498686499 0.0848563473563473 0.0416666666666667 0.813635302605891 0.0208333333333333 0.0138888888888889 0.147330279917254 0.179869197535055 0.316300138343019 0.256654204898541 0.047888709839453 0.0380948611878527 0.0153098255671769 0.600072265697266 0.564024162565829 0.687668625700541 0.155734824177381 0.0680658357307805 0.783465145965146 0.67148199023199 32.3333333333333 0.0771695068868574 0.360496447996448 0.269874613755719 199.666666666667 262.916666666667 7.83333333333333 0.205947974109724 23.0833333333333 0.277648672922436 1 "Aripiprazole_3microM"
0.0420781893004115 0.0631172839506173 0.126234567901235 0.202358906525573 0.857611832611833 0.108123897707231 0.0813418577307466 0.144264069264069 0.0995941558441558 0.137946428571429 0.199007936507937 0.0433228637974314 0.0426482634005773 0.0174610559910549 0.698989898989899 0.583252164502164 0.747949735449735 0.220337301587302 0.0530286934223126 0.76686507936508 0.647982804232804 7.75 0.0880922051981723 0.319113756613757 0.139887694371088 57.75 74.75 2 0.179643123067845 7.25 0.435916100751519 2 "Aripiprazole_3microM"
0.0268518518518518 0.0361111111111111 0.0722222222222222 0.112542087542088 0.984375 0.0562710437710438 0.0400392817059483 0.12465367965368 0.157781385281385 0.151857864357864 0.194227994227994 0.034448814888048 0.0321555480478665 0.0238441044777889 0.319444444444444 0.498971861471861 0.322916666666667 0.114258658008658 0.102162761428535 0.757210998877666 0.63202861952862 6.33333333333333 0.098908240073291 0.287542087542087 0.121449296666795 48.8333333333333 62.1666666666667 0.666666666666667 0.168887919629823 6.33333333333333 0.418143314787852 3 "Aripiprazole_3microM"
0.0525974025974025 0.0676917989417989 0.135383597883598 0.0330687830687831 0.815625 0.0165343915343915 0.012025012025012 0.121897546897547 0.125 0.201388888888889 0.199867724867725 0.0292928837985678 0.0797598396151477 0.0347125631645114 0.461111111111111 0.65007215007215 0.509920634920635 0.326521164021164 0.0659743242741088 0.822919672919673 0.673181216931217 4.83333333333333 0.0928454744442551 0.438955026455027 0.114118971371651 48.3333333333333 59.25 1.16666666666667 0.142346076926202 4.83333333333333 0.440949866405557 4 "Aripiprazole_3microM"
0.0820566778900111 0.109196127946128 0.218392255892256 0.234238215488215 0.759722222222222 0.117119107744108 0.0780794051627384 0.117063492063492 0.128769841269841 0.207936507936508 0.196428571428571 0.0476757607209526 0.052715243934571 0.0248258369797159 0.313725490196078 0.630753968253968 0.343146135265701 0.297222222222222 0.046930864003074 0.784792368125702 0.673021885521885 5.91666666666667 0.0998896619530276 0.382154882154882 0.161832385894823 43.3333333333333 55.0833333333333 1 0.192377116683683 4.83333333333333 0.373753129830153 5 "Aripiprazole_3microM"
0.0459595959595959 0.0631944444444444 0.126388888888889 0.0583333333333333 0.860714285714286 0.0291666666666667 0.0212121212121212 0.0865079365079365 0.109623015873016 0.171230158730159 0.173015873015873 0.0485658969356581 0.0725038767189201 0.0144492548923278 0.427777777777778 0.677827380952381 0.477678571428571 0.397321428571429 0.0427939925919276 0.791666666666667 0.618055555555556 4.66666666666667 0.0729292206691703 0.34375 0.157189808260302 41.1666666666667 50.8333333333333 0.75 0.17098760991696 4.25 0.420580340014735 6 "Aripiprazole_3microM"
0.0885978835978835 0.110747354497354 0.221494708994709 0.121092796092796 0.908928571428571 0.0605463980463981 0.0484371184371184 0.0458333333333333 0.190416666666667 0.275694444444444 0.0763888888888889 0.0502437003035099 0.0527292136289249 0.0347194499861054 0.481944444444444 0.615 0.513392857142857 0.191666666666667 0.0623086243006659 0.783854293854294 0.563151200651201 3.58333333333333 0.116130626801584 0.292969067969068 0.1324212043919 42.75 52.0833333333333 1.25 0.137183827576015 4.5 0.414263353011294 7 "Aripiprazole_3microM"
0.0398989898989899 0.0548611111111111 0.109722222222222 0.0674603174603175 0.930820105820106 0.0337301587301587 0.0245310245310245 0.111904761904762 0.126515151515152 0.1875 0.163492063492063 0.0319708077369228 0.0658726415583678 0.0205908494507712 0.666666666666667 0.562229437229437 0.687614468864469 0.179365079365079 0.0370692078476947 0.79963924963925 0.630753968253968 3.5 0.0933874665325796 0.365674603174603 0.141994197624248 40.4166666666667 49.1666666666667 1.16666666666667 0.147082456439835 4.08333333333333 0.462032372809581 8 "Aripiprazole_3microM"
0.0308080808080808 0.0423611111111111 0.0847222222222222 0.137037037037037 0.761868686868687 0.0685185185185185 0.0498316498316498 0.121345899470899 0.127265211640212 0.179332010582011 0.22880291005291 0.0636732613138989 0.0534224723478889 0.0239915589660231 0.498743386243386 0.564070767195767 0.623412698412699 0.156712962962963 0.0461630369116796 0.831072631072631 0.684391534391534 5.08333333333333 0.130017333608082 0.452116402116402 0.127921812884606 41.5 52.8333333333333 1.58333333333333 0.196714618530354 4.66666666666667 0.358095905437467 9 "Aripiprazole_3microM"
0.0611952861952861 0.0841435185185185 0.168287037037037 0.108796296296296 0.828703703703704 0.0543981481481481 0.0395622895622895 0.0837842712842713 0.184794372294372 0.369588744588745 0.141774891774892 0.0502431621376254 0.0507103596879154 0.0198691144070149 0.50462962962963 0.581980519480519 0.568181818181818 0.163961038961039 0.0388489914941599 0.776346801346802 0.609143518518518 4.33333333333333 0.0982973565335059 0.30162037037037 0.145697555580975 39.6666666666667 49.75 1.41666666666667 0.162295503745171 4.33333333333333 0.434037956413633 10 "Aripiprazole_3microM"
0.066077441077441 0.0908564814814815 0.181712962962963 0.0532407407407407 0.847474747474747 0.0266203703703704 0.0193602693602693 0.0931096681096681 0.104473304473304 0.128703703703704 0.162367724867725 0.0425007892670936 0.0715227023379197 0.0276697839197839 0.559722222222222 0.607503607503608 0.60801282051282 0.218253968253968 0.069008887650192 0.798821548821549 0.640046296296296 4.08333333333333 0.106773776746603 0.372685185185185 0.1110735741714 42 51.75 1.25 0.128689410428541 4.41666666666667 0.442761075478467 11 "Aripiprazole_3microM"
0.084278365312848 0.115882752305166 0.231765504610332 0.0703338806787083 0.820648148148148 0.0351669403393541 0.0255759566104393 0.121590909090909 0.147727272727273 0.285037878787879 0.232765151515152 0.041226378357367 0.0433529406688359 0.0125375693637477 0.503571428571429 0.585651154401154 0.577828455943781 0.171302308802309 0.0540405245821274 0.816794125414815 0.650869700223148 7 0.0659193369431241 0.440628289335186 0.142414651588458 57.75 73.6666666666667 2.25 0.145841727898544 6.66666666666667 0.494666870597796 12 "Aripiprazole_3microM"
0.0202020202020202 0.0277777777777778 0.0555555555555556 0.156547619047619 0.8390625 0.0782738095238095 0.0569264069264069 0.0867188367188367 0.208283383283383 0.211747049247049 0.0756512006512006 0.0475512440123788 0.0365078088651729 0.018084918957012 0.461217948717949 0.484548784548785 0.518820028011205 0.133709808709809 0.0801722943949624 0.767857142857143 0.597470238095238 5.45454545454545 0.123543921953903 0.306051587301587 0.135307078312475 37.1818181818182 49.0909090909091 1.36363636363636 0.175314100168933 5.09090909090909 0.383518633335163 13 "Aripiprazole_3microM"
0.0235826401267577 0.0325961824123589 0.0651923648247178 0.045770202020202 0.778939393939394 0.022885101010101 0.015256734006734 0.122087125837126 0.182633535446035 0.267236767861768 0.200834605209605 0.0313983763566157 0.0130239764216618 0.0168608711193556 0.536359126984127 0.600593781218781 0.63757215007215 0.26881623006623 0.0609360122675678 0.802718595855851 0.695744560450443 13.25 0.0572772978426259 0.413711343123108 0.259619709638557 98.5 123.083333333333 2.16666666666667 0.184820824990386 9.16666666666667 0.376062931363231 1 "Cariprazine_10microM"
0.0359104282445243 0.0448880353056554 0.0897760706113109 0.0383771929824561 0.901785714285714 0.0191885964912281 0.0153508771929824 0.128134920634921 0.16577380952381 0.276289682539683 0.203637566137566 0.0326687675538505 0.0131391107723979 0.0453642089672784 0.612752525252525 0.664424603174603 0.651793546365915 0.279993386243386 0.0360754525517288 0.809033301853668 0.573791627317085 7.83333333333333 0.0351275547530976 0.355916587967503 0.221708636317798 65.3333333333333 82.4166666666667 1.66666666666667 0.186165695548796 7.5 0.429750573535053 2 "Cariprazine_10microM"
0.0295524691358024 0.0443287037037037 0.0886574074074074 0.0548611111111111 0.862222222222222 0.0274305555555556 0.018287037037037 0.12772242735478 0.178298390063096 0.322594290241349 0.213638132020485 0.0299726451957587 0.0156155006981905 0.014499111356271 0.755345117845118 0.60843837535014 0.819159663865546 0.242016806722689 0.0336630940682691 0.834953703703704 0.752430555555556 11 0.0715269508587435 0.523611111111111 0.208834204608994 77.8333333333333 100.833333333333 3.16666666666667 0.183041391452247 8.83333333333333 0.442847101761527 3 "Cariprazine_10microM"
0.0169312169312169 0.0211640211640212 0.0330687830687831 0.0533068783068783 0.860488215488216 0.0266534391534392 0.0213227513227513 0.10012987012987 0.253430735930736 0.355248917748918 0.146049783549784 0.0303136180622315 0.0180793654449653 0.0419651913355891 0.491071428571429 0.576417748917749 0.542886523807577 0.143235930735931 0.0610125277852624 0.834814814814815 0.606018518518519 8.66666666666667 0.0610842962620277 0.434259259259259 0.229030727728042 68.8333333333333 87.6666666666667 2.83333333333333 0.203493451599304 7.25 0.355020821782578 4 "Cariprazine_10microM"
0.020461297466645 0.028134284016637 0.0562685680332739 0.0336038961038961 0.896 0.0168019480519481 0.0122195985832349 0.105070797258297 0.197226731601732 0.321536796536797 0.204586038961039 0.0426343444571536 0.020187731348828 0.0129221799775856 0.670848595848596 0.608763979076479 0.718452380952381 0.247389069264069 0.0461904468011507 0.800973061400869 0.643004626092861 10.75 0.0465798331115527 0.383231474407945 0.221791154437249 71.9166666666667 93.4166666666667 2.16666666666667 0.162828395602823 8.58333333333333 0.446865914263658 5 "Cariprazine_10microM"
0.0201825013419216 0.0302737520128824 0.0605475040257649 0.0321946169772257 0.762878787878788 0.0160973084886128 0.0107315389924085 0.138746066735197 0.203433130878783 0.281442229268316 0.199980333675986 0.0339135513611017 0.0227706285074813 0.015667622453774 0.540727124183007 0.517345094519008 0.623416137003094 0.171906173536608 0.0316930842308195 0.789972011348823 0.673053255118473 11.3333333333333 0.0454181011905213 0.413221762134806 0.284821186576318 74 94.6666666666667 2.66666666666667 0.177111385711694 6.66666666666667 0.38860443996829 6 "Cariprazine_10microM"
0.0358909608909609 0.0538364413364413 0.107672882672883 0.00694444444444444 0.853842592592593 0.00347222222222222 0.00231481481481481 0.123528061362286 0.158246637497974 0.221431966726084 0.191010596157655 0.0306253486853265 0.0208773106945025 0.0319878229710505 0.54972064972065 0.604221087884189 0.608707264957265 0.216153693800753 0.0219222667435792 0.826084563584564 0.734960178710179 10.1666666666667 0.0331401525280283 0.484663947163947 0.217743221683344 67.6666666666667 87.5833333333333 2.75 0.158733586373581 7 0.484970290320588 7 "Cariprazine_10microM"
0.0276554464054464 0.0414831696081696 0.0829663392163392 0.0194444444444444 0.819759242080671 0.00972222222222222 0.00648148148148147 0.152477706260601 0.176089529379003 0.253201184780132 0.250473089288879 0.0251613713203183 0.0201802383603871 0.018474087806002 0.605766681195743 0.595576061365535 0.692204389969847 0.242643224222172 0.0393351291277985 0.832316043457348 0.730797297509254 13.75 0.0491377178077622 0.504523887947801 0.251869337118978 90.1666666666667 118.25 4.33333333333333 0.170699532349138 10 0.425142586109617 8 "Cariprazine_10microM"
0.0378510378510378 0.0492673992673993 0.0985347985347985 0.0451388888888889 0.78655303030303 0.0225694444444444 0.0164141414141414 0.102690570992006 0.18028833208259 0.248821354084512 0.164761773314405 0.0281011477888279 0.012139224969917 0.027032395308796 0.568184824434824 0.597017456227983 0.655413105413105 0.212461296013928 0.040472958088861 0.806458356458357 0.638741351241351 13.1666666666667 0.0484274811408536 0.415379527879528 0.273325428563234 90.3333333333333 117.166666666667 3.25 0.149065614442091 10.4166666666667 0.42143574969742 9 "Cariprazine_10microM"
0.0108572354561659 0.0149286987522282 0.0298573975044563 0.0598614348614349 0.877813852813853 0.0299307174307174 0.0217677944950672 0.101902673350042 0.197007860560492 0.295489069896965 0.173663673071568 0.032344461400619 0.02480084942084 0.0193519914329301 0.726194638694639 0.609361566795777 0.774249592999593 0.248839285714286 0.0412965593023131 0.828396450054204 0.670791150570562 11.1666666666667 0.0438047911342382 0.444756904315728 0.324930021530673 78.3333333333333 101.333333333333 3 0.128186644732101 8.83333333333333 0.385284681046286 10 "Cariprazine_10microM"
